Time,Parts0_X,Parts0_Y,Parts0_Z,Parts1_X,Parts1_Y,Parts1_Z,Parts2_X,Parts2_Y,Parts2_Z,Parts3_X,Parts3_Y,Parts3_Z,Parts4_X,Parts4_Y,Parts4_Z,Parts5_X,Parts5_Y,Parts5_Z,Parts6_X,Parts6_Y,Parts6_Z,Parts7_X,Parts7_Y,Parts7_Z,Parts8_X,Parts8_Y,Parts8_Z,Parts9_X,Parts9_Y,Parts9_Z,Parts10_X,Parts10_Y,Parts10_Z,Parts11_X,Parts11_Y,Parts11_Z,Parts12_X,Parts12_Y,Parts12_Z,Parts13_X,Parts13_Y,Parts13_Z,Parts14_X,Parts14_Y,Parts14_Z
139.5331938,-25.44987,445.046,-85.84988,-12.06532,221.6659,-41.47567,0,0,0,-175.1724,211.4965,-40.29169,-252.2291,-67.58087,117.5501,-375.4772,-72.25616,370.5846,145.5821,232.2699,-40.29167,361.3447,117.0729,27.46423,549.7141,172.6971,236.0501,-86.28552,-230.4705,40.35793,-49.19191,-683.64,-28.46912,-41.672,-1094.248,-85.31485,102.0327,-217.726,45.44458,216.4991,-649.0681,-36.53968,331.7473,-1020.636,-100.2179
139.5998604,-25.47516,443.7067,-89.75307,-12.44147,219.9911,-42.3379,0,0,0,-173.7558,210.8767,-42.36807,-237.686,-74.54569,124.0714,-349.1447,-80.72775,387.5434,144.9957,229.6813,-42.36812,375.4162,153.103,-1.260239,557.5616,257.4682,188.7285,-88.41692,-232.1304,41.4566,-66.18064,-677.522,-35.3471,-75.86983,-1085.055,-92.3167,105.1051,-217.1447,43.82961,194.5008,-652.2059,-49.24972,298.3111,-1035.121,-122.8205
139.666527,-26.39211,444.6659,-84.96622,-12.6017,221.9018,-41.82674,0,0,0,-175.8493,209.9438,-39.51556,-241.3494,-73.41483,120.8839,-360.7784,-77.22862,378.594,145.8745,230.9155,-39.51552,383.1141,151.1827,7.950422,568.5192,244.9214,203.9485,-86.89384,-230.6535,40.22953,-64.43458,-688.3827,-27.98574,-62.17807,-1101.547,-89.20363,107.9532,-219.7291,38.39012,196.2591,-653.1987,-47.81812,308.1637,-1033.653,-114.4446
139.7331936,-27.03828,443.78,-86.48886,-13.96434,221.8593,-42.44066,0,0,0,-173.7023,211.575,-40.09187,-227.1349,-81.42792,125.5534,-334.1715,-83.22396,395.5063,144.8087,232.2968,-40.09185,429.2897,230.0293,-7.754036,543.2867,432.0835,152.4459,-80.56619,-231.6073,42.52398,-98.00864,-674.7884,-40.00077,-133.1953,-1080.389,-98.07001,113.5833,-216.67,34.07613,159.5587,-656.9305,-58.74107,254.7618,-1043.337,-131.224
139.7998602,-19.03731,442.8779,-73.98788,-6.113664,221.7525,-40.22344,0,0,0,-169.9455,214.1705,-35.0604,-216.2306,-90.92264,119.8014,-335.6872,-85.03177,402.4443,152.7145,230.1012,-35.0604,424.914,260.2043,15.94279,501.465,487.3794,166.9014,-90.66659,-228.9335,39.60406,-121.5898,-670.3101,-45.06549,-158.7024,-1057.107,-95.56833,105.2387,-219.7185,30.30909,145.5985,-660.4053,-52.05519,230.5716,-1027.293,-119.7179
139.8665268,-19.01408,441.4045,-71.60363,-5.610405,219.1366,-39.09468,0,0,0,-170.1283,212.3442,-36.34118,-220.2591,-93.07875,110.5683,-341.1467,-88.26465,399.014,147.4704,229.7397,-36.34115,427.2282,271.1564,34.0316,485.2838,512.6348,178.0845,-94.21031,-231.0402,36.71035,-130.0524,-672.2541,-49.47609,-169.3147,-1056.031,-97.02602,102.6796,-219.8387,30.27149,138.5614,-663.3624,-49.44741,223.4489,-1028.937,-114.3317
139.9331934,-18.19342,441.4534,-80.69553,-9.272326,221.3929,-42.09518,0,0,0,-167.277,214.469,-35.84433,-226.6574,-87.9364,97.78552,-320.2374,-99.49528,373.3685,149.5258,229.1892,-35.84428,423.7738,273.501,40.00268,461.5857,526.9743,182.9711,-89.7951,-228.1525,43.04639,-140.1459,-666.1224,-48.61953,-180.4765,-1051.208,-87.69761,104.8209,-222.3455,31.05637,129.1369,-662.719,-44.84116,211.6958,-1025.001,-117.5516
139.99986,-15.49506,441.4122,-80.09701,-5.347789,218.8627,-41.13105,0,0,0,-168.1553,215.3868,-38.11695,-221.2462,-86.7337,90.26274,-320.7873,-100.1071,377.1544,149.5583,228.6746,-38.11692,423.2979,263.8662,42.4806,437.4737,521.121,188.8773,-91.72046,-227.8165,43.27113,-143.5693,-663.7939,-55.81566,-190.7752,-1053.893,-91.97265,105.8533,-220.125,35.75501,123.4861,-661.4743,-52.32263,204.934,-1028.494,-127.4312
140.0665266,-14.61945,442.1053,-74.241,-4.551316,219.116,-38.68834,0,0,0,-169.0391,216.6417,-34.82842,-224.7784,-86.57974,82.46049,-320.1281,-101.246,371.0543,149.3316,228.1209,-34.82843,424.1667,249.7592,43.81805,443.3657,495.7455,199.4761,-94.61818,-228.51,38.82199,-148.2191,-663.7224,-57.41191,-201.6703,-1049.614,-89.05341,102.1967,-220.5818,32.42043,117.0841,-661.4036,-58.20942,198.515,-1021.655,-136.731
140.1331932,-19.00148,442.8602,-78.71776,-7.215468,221.6445,-39.81255,0,0,0,-166.2861,215.6526,-34.50087,-224.6125,-88.89755,80.35958,-301.1156,-108.5491,360.3457,152.2135,228.5507,-34.50088,420.6692,239.6946,47.52771,438.8345,481.8533,207.8443,-91.03815,-227.7419,41.9246,-150.6466,-663.9089,-52.84782,-209.6772,-1052.083,-80.8708,104.1449,-221.5933,34.68629,114.211,-661.9074,-58.17675,191.0385,-1025.929,-141.4106
